line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nrwkf__id,erwkf__id,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,id
Rbp4-Cre_KL100,485608017,Rbp4-Cre_KL100;Ai14-203503.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,495567209,4.024285544,0.088154532,0.12557212,170,17.61150259,94.895,10.53796301,144.531216,3.233418333,-79.95327643,7595,7575,/external/mousecelltypes/prod495/specimen_485608017/min_xy_485608017.aff,8432.73,913.271,8034.98,0.421511,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/485610064,/api/v2/well_known_file_download/491382171,425
Cux2-CreERT2,485912047,Cux2-CreERT2;Ai14-205530.06.02.01,right,312782554,"Anterior area, layer 2/3",VISa2/3,312782546,VISa,02-Mar,398.3183732,8,28,0.916953197,0.755858964,496085274,491316971,4.020990864,0.065382905,0.173861627,80,23.51046944,88.2835,11.32714494,177.0312901,3.184078333,-73.6229538,7588,7583,/external/mousecelltypes/prod506/specimen_485912047/min_xy_485912047.aff,7702.99,864.809,8084.46,0.374239,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/496085610,/api/v2/well_known_file_download/485914219,/api/v2/well_known_file_download/491377149,16
Rorb-IRES2-Cre,480169178,Rorb-IRES2-Cre-D;Ai14-197353.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,538.9675797,9,39,0.897395466,0.851806136,496079589,487096604,4.015347909,0.158751623,0.109962591,110,21.97884688,81.548,12.26271644,157.5000399,2.64047,-74.51552232,7584,7577,/external/mousecelltypes/prod454/specimen_480169178/min_xy_480169178.aff,8187.79,1009.81,8351.05,0.413324,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/496080031,/api/v2/well_known_file_download/491382453,/api/v2/well_known_file_download/491382455,534
Ntsr1-Cre_GN220,488462885,Ntsr1-Cre;Ai14-212351.03.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,,,,,,,496453667,4.005099024,0.031230043,0.174909421,50,24.82997768,59.552,16.79204729,272.9687531,1.905775,-66.34115159,7588,11260,/external/mousecelltypes/prod546/specimen_488462885/min_xy_488462885.aff,8935.56,1581.23,3190.81,0.911609,cre reporter negative,0,0,0,intact,spiny,,/api/v2/well_known_file_download/488465559,/api/v2/well_known_file_download/491377372,239
Nr5a1-Cre,502269786,Nr5a1-Cre;Ai14-230422.05.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,649.6725343,7,21,0.861212748,0.730766981,,515386578,3.991494064,0.201385812,0.19666665,230,16.96248033,149.07,6.708257865,142.9687142,8.16806,-78.80503082,5749,5741,/external/mousecelltypes/prod668/specimen_502269786/min_xy_502269786.aff,8331.06,791.221,3377.38,0.317793,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512193384,/api/v2/well_known_file_download/512193386,216
Htr3a-Cre_NO152,482511164,Htr3a-Cre_NO152;Ai14-200441.04.02.01,right,305,"Primary visual area, layer 6b",VISp6b,385,VISp,6b,,,,,,,491316401,3.985795308,0.017836695,0.173233398,220,7.066467282,65.31607143,15.31016759,103.281251,8.541425,-74.30470802,3899,3903,/external/mousecelltypes/prod460/specimen_482511164/min_xy_482511164.aff,8447.41,1293.94,7633.28,0.972765,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483106586,/api/v2/well_known_file_download/491384652,129
Rorb-IRES2-Cre,485836906,Rorb-IRES2-Cre-D;Ai14-204764.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,513.7949526,6,24,0.917868268,0.719332085,496001041,491316811,3.98359331,0.094250509,0.156433825,150,21.6300106,94.87,10.54073996,143.2812131,6.232715,-78.84496826,5747,7575,/external/mousecelltypes/prod505/specimen_485836906/min_xy_485836906.aff,8649.57,1167.3,2661.96,0.326927,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/496001238,/api/v2/well_known_file_download/485856659,/api/v2/well_known_file_download/491377705,558
Nr5a1-Cre,502193385,Nr5a1-Cre;Ai14-230419.03.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515384806,3.979868298,0.102500476,0.248937908,90,18.30882305,81.92857143,12.20575414,259.2858076,4.364653333,-72.34536743,5740,5742,/external/mousecelltypes/prod668/specimen_502193385/min_xy_502193385.aff,9203.26,1452.15,8966.54,0.2927,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512193660,/api/v2/well_known_file_download/512193662,212
Rorb-IRES2-Cre,490626827,Rorb-IRES2-Cre-D;Ai14-215991.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496453593,3.976624067,0.065743495,0.135736299,130,26.27158226,85.25555556,11.7294409,144.3750109,2.784668333,-79.61832264,5731,5745,/external/mousecelltypes/prod568/specimen_490626827/min_xy_490626827.aff,7957.83,882.851,3235.92,0.37458,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/490627561,/api/v2/well_known_file_download/491630622,595
Slc17a6-IRES-Cre,477135941,Slc17a6-IRES-Cre;Ai14-190263.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,397.5730815,8,21,0.894280658,0.784243246,491771400,496605268,3.975121355,0.033988225,0.242184876,50,23.0527641,69.73192308,14.34063419,245.5529873,1.680345,-82.93410974,9436,5750,/external/mousecelltypes/prod393/specimen_477135941/min_xy_477135941.aff,8245.68,858.203,3365.16,0.3875,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/487686095,/api/v2/well_known_file_download/491380190,/api/v2/well_known_file_download/491380192,701
Rorb-IRES2-Cre,479298821,Rorb-IRES2-Cre-D;Ai14-196661.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491198574,3.971131529,0.011628276,0.160554857,50,30.14812142,95.62444444,10.4575771,193.2813664,2.209986667,-65.699818,,,,8813.73,1339.78,8916.09,0.343125,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/491377644,/api/v2/well_known_file_download/491377652,519
Rorb-IRES2-Cre,476051620,Rorb-IRES2-Cre-D;Ai14-187416.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491198478,3.967706479,0.097020786,0.162182977,90,19.64952322,97.561875,10.24990551,141.7188278,4.15797,-73.44399088,7592,7590,/external/mousecelltypes/prod507/specimen_476051620/min_xy_476051620.aff,8101.64,1125.68,2583.67,0.306007,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/491384217,/api/v2/well_known_file_download/491384219,498
Scnn1a-Tg2-Cre,467703703,Scnn1a-Tg2-Cre;Ai14-176958.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,440.4898026,11,30,0.879289985,0.658423902,491458674,491202069,3.962509402,0.030462543,0.220765027,70,20.17340537,57.28625,17.45619586,145.3124601,3.10859,-79.29503946,7581,5766,/external/mousecelltypes/prod262/specimen_467703703/min_xy_467703703.aff,8255.71,926.179,8138.1,0.412887,cre reporter positive,2,0,0,intact,spiny,/api/v2/well_known_file_download/487659357,/api/v2/well_known_file_download/487625544,/api/v2/well_known_file_download/491380555,619
Rbp4-Cre_KL100,479721491,Rbp4-Cre_KL100;Ai14-196624.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,409.4509056,9,45,0.899274686,0.768071119,512328250,491202870,3.952205152,0.103914188,0.064252344,150,20.87395726,153.395,6.519117312,125.9375013,4.655563333,-78.10075152,7573,5752,/external/mousecelltypes/prod435/specimen_479721491/min_xy_479721491.aff,8011.4,1047.95,8419.97,0.426952,cre reporter positive,2,0,0,intact,spiny,/api/v2/well_known_file_download/512328380,/api/v2/well_known_file_download/487622744,/api/v2/well_known_file_download/491376551,414
Rbp4-Cre_KL100,486111903,Rbp4-Cre_KL100;Ai14-205727.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,669.4014223,9,52,0.91126711,0.758874979,500961609,500919195,3.941549305,0.027301803,0.171280191,209.9999847,13.41451166,98.91944444,10.10923591,113.2813273,4.12771,-69.30549952,9407,7619,/external/mousecelltypes/prod535/specimen_486111903/min_xy_486111903.aff,8526.54,994.683,7843.84,0.562803,cre reporter negative,2,1,0,intact,spiny,/api/v2/well_known_file_download/501086517,/api/v2/well_known_file_download/486125045,/api/v2/well_known_file_download/491378057,436
Rbp4-Cre_KL100,485880739,Rbp4-Cre_KL100;Ai14-204745.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,569.9034069,7,43,0.911068099,0.811162449,496001052,491317530,3.933206149,0.05434484,0.178089353,120.0000076,17.69383051,77.47916667,12.90669535,121.5625393,4.777686667,-70.85860867,9408,7574,/external/mousecelltypes/prod506/specimen_485880739/min_xy_485880739.aff,8300.76,1101.14,3061.31,0.506149,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/496001252,/api/v2/well_known_file_download/485884707,/api/v2/well_known_file_download/491376368,431
Cux2-CreERT2,486108147,Cux2-CreERT2;Ai14-205216.06.01.01,left,1066,"Anteromedial visual area, layer 2/3",VISam2/3,394,VISam,02-Mar,,,,,,,496603804,3.926669384,0.050769741,0.195531418,110,21.54316923,90.917,10.99904308,171.0939485,2.58827,-76.18048576,,,,7760.4,796.129,3375.51,0.333087,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/486108718,/api/v2/well_known_file_download/491377024,24
Nr5a1-Cre,502260112,Nr5a1-Cre;Ai14-230422.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515382728,3.916668006,0.012244375,0.24998507,170,31.30028135,66.17285714,15.11193627,163.5938585,4.324473333,-79.18946075,5750,7582,/external/mousecelltypes/prod668/specimen_502260112/min_xy_502260112.aff,8256,771.798,7856.33,0.357246,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512484513,/api/v2/well_known_file_download/512484520,214
Cux2-CreERT2,489751959,Cux2-CreERT2;Ai14-213724.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,500919185,3.916029699,0.113233097,0.119354839,170,19.59359173,93.46666667,10.69900143,140.9375396,4.08575,-76.58576253,,,,8682.18,1203.74,8421.8,0.502968,cre reporter positive,5,0,0,intact,spiny,,/api/v2/well_known_file_download/489752457,/api/v2/well_known_file_download/491545711,48
Cux2-CreERT2,485955037,Cux2-CreERT2;Ai14-205049.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496196787,3.904747294,0.093021167,0.201204833,90,15.71940384,81.49875,12.27012684,158.4376189,1.7436575,-68.23443438,,,,8772.93,1393.57,2463.08,0.392886,cre reporter negative,0,0,0,intact,spiny,,/api/v2/well_known_file_download/485956121,/api/v2/well_known_file_download/491765362,19
Htr3a-Cre_NO152,481003643,Htr3a-Cre_NO152;Ai14-198254.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,487097147,3.900390904,0.011954783,0.206756752,200,10.28417703,61.56133333,16.24396266,102.8125774,8.20556,-70.60906383,7577,5736,/external/mousecelltypes/prod454/specimen_481003643/min_xy_481003643.aff,8311.01,1191.06,3198.09,0.661159,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/485472359,/api/v2/well_known_file_download/491377810,119
Rorb-IRES2-Cre,479179020,Rorb-IRES2-Cre-D;Ai14-194017.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,480.460252,9,27,0.919348255,0.770142331,491770947,491198563,3.890979003,0.048978994,0.209090911,50,26.85968474,74.37875,13.44470027,190.9375021,1.893845,-71.72567902,7596,5761,/external/mousecelltypes/prod421/specimen_479179020/min_xy_479179020.aff,8989.82,1132.97,3042.71,0.396012,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/487662277,/api/v2/well_known_file_download/487630475,/api/v2/well_known_file_download/491376443,515
Cux2-CreERT2,490171952,Cux2-CreERT2;Ai14-214870.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,497262724,3.88957261,0.129197871,0.121778348,190,17.27481169,50.5925,19.76577556,124.0624631,3.63342,-80.37028554,,,,8830.9,1211.45,2767.04,0.380255,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/490173169,/api/v2/well_known_file_download/491611587,52
Rbp4-Cre_KL100,479722622,Rbp4-Cre_KL100;Ai14-196624.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491202944,3.886271592,0.076359933,0.155972012,70,18.67405246,116.445,8.587745287,136.8750421,4.00782,-68.00503297,9416,5747,/external/mousecelltypes/prod435/specimen_479722622/min_xy_479722622.aff,8415.9,925.65,3634.93,0.536739,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/487620457,/api/v2/well_known_file_download/491381799,415
Scnn1a-Tg3-Cre,500964382,Scnn1a-Tg3-Cre;Ai14-226407.02.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515459765,3.861525528,0.020606611,0.191949153,70,26.81799125,72.23230769,13.84422057,152.4999738,4.420053333,-75.59310913,7586,5748,/external/mousecelltypes/prod623/specimen_500964382/min_xy_500964382.aff,8417.61,1010.98,8289.37,0.419189,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512189206,/api/v2/well_known_file_download/512189208,697
Scnn1a-Tg2-Cre,484737013,Scnn1a-Tg2-Cre;Ai14-200711.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496604891,3.857287975,0.084645718,0.15688407,110,20.60815092,131.1225,7.626456176,140.4687896,3.686918333,-75.90507854,,,,8181.15,995.642,3177.56,0.459248,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/484740745,/api/v2/well_known_file_download/491383666,639
Cux2-CreERT2,487661754,Cux2-CreERT2;Ai14-211772.05.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,3891.51194,7,43,0.895424277,0.768372396,496085152,496194465,3.842614265,0.082873052,0.140740743,70,24.21210348,113.5435714,8.807191701,196.4062521,3.53437,-80.76987171,5764,7585,/external/mousecelltypes/prod534/specimen_487661754/min_xy_487661754.aff,8090.7,585.82,8096.19,0.101334,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/496357005,/api/v2/well_known_file_download/487662523,/api/v2/well_known_file_download/491380823,44
Cux2-CreERT2,485958978,Cux2-CreERT2;Ai14-205053.03.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,741.5020222,5,31,0.889016323,0.817166138,,496604844,3.812401369,0.194776278,0.034862481,150,18.99074628,143.7566667,6.956199133,127.8125011,4.494208333,-74.21038377,11248,5776,/external/mousecelltypes/prod507/specimen_485958978/min_xy_485958978.aff,8541.43,1099.59,8459.06,0.412387,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/485960071,/api/v2/well_known_file_download/491380435,21
Cux2-CreERT2,502999078,Cux2-CreERT2;Ai14-230634.03.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,524.8731617,7,27,0.867813642,0.702718722,,515376575,3.804789532,0.013516768,0.223913043,50,25.8783158,56.16352941,17.80514883,217.1876878,2.537833333,-70.78517151,7585,5740,/external/mousecelltypes/prod668/specimen_502999078/min_xy_502999078.aff,8331.93,954.557,8235.16,0.395566,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512202108,/api/v2/well_known_file_download/512202110,58
Cux2-CreERT2,483061182,Cux2-CreERT2;Ai14-198017.05.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,460.9256875,8,25,0.912108339,0.770786346,496121316,491316305,3.795322172,0.074486195,0.175714286,90,20.02653843,97.84277778,10.22047843,170.7811756,3.553041667,-72.578302,11280,9429,/external/mousecelltypes/prod478/specimen_483061182/min_xy_483061182.aff,8212.55,1065.83,2795.11,0.352961,cre reporter positive,0,1,0,intact,spiny,/api/v2/well_known_file_download/489405476,/api/v2/well_known_file_download/485510661,/api/v2/well_known_file_download/491377608,9
Cux2-CreERT2,486756093,Cux2-CreERT2;Ai14-208111.05.02.01,right,401,"Anteromedial visual area, layer 4",VISam4,394,VISam,4,,,,,,,491316953,3.781917913,0.038868346,0.196551729,90,17.55716737,65.33071429,15.30673606,186.5624637,2.912415,-77.52332095,9433,5751,/external/mousecelltypes/prod539/specimen_486756093/min_xy_486756093.aff,7773.18,844.427,7992.89,0.391583,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/486896775,/api/v2/well_known_file_download/491384529,34
Rbp4-Cre_KL100,485577686,Rbp4-Cre_KL100;Ai14-203498.02.01.01,left,573,"Lateral visual area, layer 4",VISl4,409,VISl,4,,,,,,,496603996,3.781401486,,0.050598798,209.9999847,19.70888158,119.13,8.39419122,82.45534678,7.07826,-76.09541077,,,,9129.82,1638.07,2208.64,0.332969,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/485579047,/api/v2/well_known_file_download/491383070,422
Rorb-IRES2-Cre,490626718,Rorb-IRES2-Cre-D;Ai14-215991.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603153,3.775242196,0.152610684,0.127816083,209.9999847,15.28632036,80.324,12.4495792,154.3749633,3.563165,-78.72335977,,,,7800.64,867.967,8136.79,0.362743,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/490627445,/api/v2/well_known_file_download/491630663,594
Rorb-IRES2-Cre,488697163,Rorb-IRES2-Cre-D;Ai14-212873.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,621.4904737,6,30,0.890723053,0.790257303,505203942,496351147,3.7699366,0.035884271,0.162402115,100,15.30353982,52.50055556,19.04741749,159.375,3.936548333,-80.14619344,7602,7594,/external/mousecelltypes/prod554/specimen_488697163/min_xy_488697163.aff,8451.13,1220.66,8107.03,0.707211,cre reporter negative,2,1,0,intact,spiny,/api/v2/well_known_file_download/505204808,/api/v2/well_known_file_download/491517355,/api/v2/well_known_file_download/491517285,588
Nr5a1-Cre,483024426,Nr5a1-Cre;Ai14-199361.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496162011,3.765298383,0.037923104,0.185714286,90,21.14360829,77.47083333,12.90808369,165.6250399,3.97999,-75.4108901,7599,7597,/external/mousecelltypes/prod472/specimen_483024426/min_xy_483024426.aff,8155.89,1078.07,2764.47,0.352697,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/485510536,/api/v2/well_known_file_download/491384274,200
Rorb-IRES2-Cre,484564503,Rorb-IRES2-Cre-D;Ai14-201965.05.01.01,left,501,"posteromedial visual area, layer 4",VISpm4,533,VISpm,4,545.6258825,10,25,0.908750644,0.677018374,491459184,491317444,3.758079438,0.162879693,0.091031736,290,20.64483052,59.473,16.81435273,144.5313276,5.69989,-74.23158073,9373,5754,/external/mousecelltypes/prod485/specimen_484564503/min_xy_484564503.aff,8024.16,771.741,3545.6,0.370653,cre reporter positive,0,1,0,intact,spiny,/api/v2/well_known_file_download/489405468,/api/v2/well_known_file_download/484583999,/api/v2/well_known_file_download/491380405,553
Cux2-CreERT2,486235288,Cux2-CreERT2;Ai14-205532.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496604282,3.749907132,0.019181262,0.237849463,40,28.2886986,62.56,15.98465473,214.9999259,2.117845,-68.58130173,9428,9435,/external/mousecelltypes/prod535/specimen_486235288/min_xy_486235288.aff,8188,842.522,7786.92,0.458014,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/486236000,/api/v2/well_known_file_download/491383036,30
Scnn1a-Tg3-Cre,323838579,Scnn1a-Tg3-Cre;Ai14-172530.03.02.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496894976,3.745143399,0.044002249,0.214308755,130,16.64171442,73.05692308,13.6879567,157.1875746,1.77748,-78.22320976,,,,8822.11,1220.7,2839.47,0.425733,cre reporter positive,2,0,0,intact,spiny,,/api/v2/well_known_file_download/487632276,/api/v2/well_known_file_download/491384287,655
Rbp4-Cre_KL100,501839495,Rbp4-Cre_KL100;Ai14-228845.02.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515456998,3.728768224,0.060674507,-0.015048323,170,15.98478474,103.245,9.685699065,111.7187887,11.81559333,-77.2467804,9426,9422,/external/mousecelltypes/prod636/specimen_501839495/min_xy_501839495.aff,8494.58,1045.26,3049.65,0.420377,cre reporter positive,0,0,0,intact,spiny,,/api/v2/well_known_file_download/512473884,/api/v2/well_known_file_download/512473886,460
Scnn1a-Tg3-Cre,395830185,Scnn1a-Tg3-Cre;Ai14-177300.01.02.01,right,573,"Lateral visual area, layer 4",VISl4,409,VISl,4,712.2393276,8,40,0.883014002,0.849568962,491771070,491201340,3.726738945,0.024169857,0.206540082,70,23.95029871,69.27884615,14.43442054,187.6562096,3.16498,-77.76528804,5754,5763,/external/mousecelltypes/prod256/specimen_395830185/min_xy_395830185.aff,9150.5,1668.88,9151.34,0.368662,cre reporter positive,2,1,0,intact,spiny,/api/v2/well_known_file_download/487660124,/api/v2/well_known_file_download/487631301,/api/v2/well_known_file_download/491377093,658
